X1.x,business_id,categories,Num_Categories,Pretzels,Middle Eastern,Vietnamese,Southern,Wraps,Sushi Bars,British,Indian,New Mexican Cuisine,Burmese,Irish Pub,Steakhouses,Bubble Tea,Ethiopian,Pasta Shops,Malaysian,Tea Rooms,Korean,Spanish,Ethnic Food,Russian,Cafes,Beer,Delis,Bartenders,Dive Bars,Mexican,Ice Cream & Frozen Yogurt,Food Trucks,Food Delivery Services,Food Court,Wineries,Caterers,Beer Garden,Donuts,Comfort Food,Coffee & Tea,Soul Food,Turkish,Asian Fusion,Austrian,Tapas Bars,Mongolian,Fish & Chips,Cuban,Meat Shops,Vegan,Specialty Food,Poke,Chicken Shop,Pizza,Gay Bars,Taiwanese,Cupcakes,Gastropubs,German,Creperies,Armenian,Chicken Wings,Caribbean,Himalayan/Nepalese,Belgian,French,Gelato,Moroccan,Wine & Spirits,Poutineries,Breweries,Barbeque,Laotian,Halal,Irish,Pakistani,Burgers,Peruvian,Brazilian,Ramen,Venezuelan,Salad,Latin American,Breakfast & Brunch,Pubs,Cheesesteaks,Indonesian,Soup,Italian,Afghan,Mediterranean,Persian/Iranian,Bagels,Tacos,Thai,Cajun/Creole,Chinese,Juice Bars & Smoothies,Diners,Beach Bars,Tex-Mex,Noodles,Colombian,Cheese Shops,Bakeries,Tapas/Small Plates,Seafood,Greek,Filipino,Hawaiian,Japanese,Desserts,Szechuan,Internet Cafes,Vegetarian,Wine Bars,Beer Bar,Buffets,Waffles,Cantonese,Falafel,Dim Sum,Seafood Markets,Fast Food,Sports Bars,Hot Dogs,African,Sandwiches,American_Traditional,American_New,primary_category,Buffet,Cafe,Contemporary_casual,Deli,Ethnic,Fast_food,Fast_food_casual,Fine_dining,Other,Pop_up_Restaurant,Pop_up_restaurants,Pub
99264,Lrn9Yk5dmLrYJMVvQT_CHw,"Pizza, Restaurants, Italian, Sandwiches",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
99318,k1mNR7eIi-UWVmj_t23Yog,"Noodles, Korean, Restaurants, Asian Fusion",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
99419,6mnjYZM40r67smOXrg6R4g,"Italian, Restaurants",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
99676,2YlUn3s132hNq5ueGeIiJg,"American (Traditional), Beer Bar, Bars, American (New), Nightlife, Cocktail Bars, Restaurants",7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
99692,t1w-AqAHPL-apnKtoboodQ,"Nightlife, Arts & Entertainment, Sandwiches, Music Venues, Juice Bars & Smoothies, Restaurants, Food, Coffee & Tea",8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
100122,3uFye5VlDqtBU5_TzSulyA,"American (New), Restaurants, Vietnamese",3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
100473,3NmjKQJmPH7hcM0pp12DJQ,"Restaurants, Chinese",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
100779,EvT9WywIVoi1p0GaoGteTg,"Chicken Wings, Restaurants",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
100909,9w_saPQbfOaqrKe5lJQ74A,"Restaurants, Specialty Food, Food, Ethnic Food, Donuts, Bakeries, Mediterranean, Lebanese, Middle Eastern",9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Contemporary_casual,0,0,1,0,0,0,0,0,0,0,0,0
101061,20mdLT6sAriyKs9oNouDDA,"Mexican, Restaurants, Tex-Mex",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
101740,VbRT8CJlnCO9_rd0zW-rUw,"Bars, Dive Bars, Nightlife, American (Traditional), Restaurants",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
101749,s43P_mLoOI348Ts_O3kTTg,"Chinese, Restaurants",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
101816,JEoi9ITPZM58EnZBAubijA,"American (Traditional), Restaurants, Bars, Breweries, Nightlife, Food, Beer, Wine & Spirits",8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
101922,nVw5MK7dBw_JzoH82DCfJw,"Indian, Pakistani, Restaurants",3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
